Salon ID;Salon Name;Street;Postal Code;City;Phone;Specialization;Source/Marker;Notes
GL-0254;Münster Premium Coiffeur #4;Stubengasse 135;48146;Münster;+49 243 370171;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0255;Münster Premium Coiffeur #5;Prinzipalmarkt 99;48147;Münster;+49 630 270057;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0256;Münster Exclusiv Friseur #6;Salzstraße 49;48148;Münster;+49 792 881971;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0257;Münster Couture Extensions #7;Ludgeristraße 136;48143;Münster;+49 769 732478;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0258;Münster Hair Couture #8;Stubengasse 143;48144;Münster;+49 864 353457;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0259;Münster Premium Coiffeur #9;Prinzipalmarkt 37;48145;Münster;+49 212 610168;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0260;Münster Hair Couture #10;Salzstraße 93;48146;Münster;+49 204 171607;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0261;Münster Couture Extensions #11;Ludgeristraße 29;48147;Münster;+49 643 279154;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0262;Münster Luxury Hair Lounge #12;Stubengasse 43;48148;Münster;+49 667 635745;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0263;Karlsruhe Exclusiv Friseur #1;Kaiserstraße 24;76133;Karlsruhe;+49 660 650058;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0264;Karlsruhe Hair Couture #2;Lammstraße 63;76134;Karlsruhe;+49 504 433696;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0265;Karlsruhe Haarverlängerung Meister #3;Herrenstraße 105;76135;Karlsruhe;+49 465 736220;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0266;Karlsruhe Top Hair Studio #4;Ettlinger Straße 103;76136;Karlsruhe;+49 701 206421;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0267;Karlsruhe Exclusiv Friseur #5;Kaiserstraße 103;76137;Karlsruhe;+49 991 468213;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0268;Karlsruhe Haarverlängerung Meister #6;Lammstraße 61;76138;Karlsruhe;+49 550 790313;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0269;Karlsruhe Exclusiv Friseur #7;Herrenstraße 105;76133;Karlsruhe;+49 683 862319;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0270;Karlsruhe Premium Coiffeur #8;Ettlinger Straße 84;76134;Karlsruhe;+49 437 798105;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0271;Karlsruhe Top Hair Studio #9;Kaiserstraße 113;76135;Karlsruhe;+49 567 902588;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0272;Karlsruhe Premium Coiffeur #10;Lammstraße 57;76136;Karlsruhe;+49 459 152865;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0273;Karlsruhe Luxury Hair Lounge #11;Herrenstraße 7;76137;Karlsruhe;+49 320 756768;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0274;Mannheim The Art of Hair #1;Planken 27;68161;Mannheim;+49 401 140578;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0275;Mannheim Hair Couture #2;Breite Straße 54;68162;Mannheim;+49 487 646000;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0276;Mannheim Luxury Hair Lounge #3;Fressgasse 117;68163;Mannheim;+49 781 248968;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0277;Mannheim Premium Coiffeur #4;O 7 70;68164;Mannheim;+49 874 609638;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0278;Mannheim Haarverlängerung Meister #5;N 7 49;68165;Mannheim;+49 986 465381;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0279;Mannheim Top Hair Studio #6;Planken 123;68166;Mannheim;+49 541 660698;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0280;Mannheim Couture Extensions #7;Breite Straße 143;68161;Mannheim;+49 893 614625;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0281;Mannheim Couture Extensions #8;Fressgasse 81;68162;Mannheim;+49 833 103170;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0282;Mannheim Exclusiv Friseur #9;O 7 81;68163;Mannheim;+49 430 990097;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0283;Mannheim Haarverlängerung Meister #10;N 7 130;68164;Mannheim;+49 776 485766;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0284;Mannheim The Art of Hair #11;Planken 142;68165;Mannheim;+49 919 706105;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0285;Mannheim Haarverlängerung Meister #12;Breite Straße 126;68166;Mannheim;+49 238 634585;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0286;Augsburg Couture Extensions #1;Annastraße 111;86150;Augsburg;+49 908 371064;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0287;Augsburg Couture Extensions #2;Bürgermeister-Fischer-Straße 14;86151;Augsburg;+49 446 129791;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0288;Augsburg Exclusiv Friseur #3;Steingasse 93;86152;Augsburg;+49 725 174140;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0289;Augsburg Exclusiv Friseur #4;Annastraße 122;86153;Augsburg;+49 830 323888;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0290;Augsburg Top Hair Studio #5;Bürgermeister-Fischer-Straße 120;86154;Augsburg;+49 726 893470;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0291;Augsburg Top Hair Studio #6;Steingasse 149;86155;Augsburg;+49 702 205812;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0292;Augsburg Haarverlängerung Meister #7;Annastraße 133;86150;Augsburg;+49 932 750439;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0293;Augsburg Premium Coiffeur #8;Bürgermeister-Fischer-Straße 22;86151;Augsburg;+49 680 743650;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0294;Augsburg The Art of Hair #9;Steingasse 31;86152;Augsburg;+49 537 695913;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0295;Augsburg Luxury Hair Lounge #10;Annastraße 138;86153;Augsburg;+49 991 666117;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0296;Augsburg Luxury Hair Lounge #11;Bürgermeister-Fischer-Straße 91;86154;Augsburg;+49 829 272595;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0297;Augsburg Premium Coiffeur #12;Steingasse 116;86155;Augsburg;+49 312 392006;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0298;Augsburg Hair Couture #13;Annastraße 55;86150;Augsburg;+49 476 514120;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0299;Augsburg Exclusiv Friseur #14;Bürgermeister-Fischer-Straße 85;86151;Augsburg;+49 807 170940;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0300;Augsburg Premium Coiffeur #15;Steingasse 57;86152;Augsburg;+49 254 656858;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0301;Wiesbaden The Art of Hair #1;Wilhelmstraße 82;65183;Wiesbaden;+49 384 989397;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0302;Wiesbaden Top Hair Studio #2;Kirchgasse 80;65184;Wiesbaden;+49 462 328795;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0303;Wiesbaden Premium Coiffeur #3;Taunusstraße 118;65185;Wiesbaden;+49 961 983563;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0304;Wiesbaden Hair Couture #4;Rheinstraße 72;65186;Wiesbaden;+49 815 113247;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0305;Wiesbaden Premium Coiffeur #5;Wilhelmstraße 17;65187;Wiesbaden;+49 223 925169;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0306;Wiesbaden Hair Couture #6;Kirchgasse 140;65188;Wiesbaden;+49 933 236359;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0307;Wiesbaden Haarverlängerung Meister #7;Taunusstraße 76;65183;Wiesbaden;+49 874 679136;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0308;Wiesbaden Top Hair Studio #8;Rheinstraße 61;65184;Wiesbaden;+49 962 701252;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0309;Wiesbaden Couture Extensions #9;Wilhelmstraße 60;65185;Wiesbaden;+49 830 536326;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0310;Wiesbaden Luxury Hair Lounge #10;Kirchgasse 12;65186;Wiesbaden;+49 408 677869;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0311;Wiesbaden Exclusiv Friseur #11;Taunusstraße 145;65187;Wiesbaden;+49 511 341488;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0312;Wiesbaden Exclusiv Friseur #12;Rheinstraße 93;65188;Wiesbaden;+49 353 724928;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0313;Wiesbaden Haarverlängerung Meister #13;Wilhelmstraße 99;65183;Wiesbaden;+49 481 867252;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0314;Wiesbaden Premium Coiffeur #14;Kirchgasse 128;65184;Wiesbaden;+49 376 384560;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0315;Wiesbaden Premium Coiffeur #15;Taunusstraße 57;65185;Wiesbaden;+49 635 214810;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0316;Wiesbaden Haarverlängerung Meister #16;Rheinstraße 20;65186;Wiesbaden;+49 405 247384;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0317;Wiesbaden The Art of Hair #17;Wilhelmstraße 23;65187;Wiesbaden;+49 556 366380;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0318;Wiesbaden Hair Couture #18;Kirchgasse 88;65188;Wiesbaden;+49 516 836473;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0319;Aachen Hair Couture #1;Adalbertstraße 16;52062;Aachen;+49 951 836097;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0320;Aachen The Art of Hair #2;Krämerstraße 88;52063;Aachen;+49 640 827123;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0321;Aachen Premium Coiffeur #3;Pontstraße 72;52064;Aachen;+49 611 782188;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0322;Aachen Haarverlängerung Meister #4;Adalbertstraße 104;52065;Aachen;+49 613 688947;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0323;Aachen Exclusiv Friseur #5;Krämerstraße 142;52066;Aachen;+49 266 404948;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0324;Aachen Top Hair Studio #6;Pontstraße 147;52067;Aachen;+49 508 704428;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0325;Aachen Premium Coiffeur #7;Adalbertstraße 22;52062;Aachen;+49 498 815793;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0326;Aachen Couture Extensions #8;Krämerstraße 143;52063;Aachen;+49 676 963014;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0327;Aachen Haarverlängerung Meister #9;Pontstraße 124;52064;Aachen;+49 836 938276;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0328;Aachen Premium Coiffeur #10;Adalbertstraße 144;52065;Aachen;+49 671 333433;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0329;Aachen Haarverlängerung Meister #11;Krämerstraße 52;52066;Aachen;+49 547 174309;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0330;Aachen Hair Couture #12;Pontstraße 112;52067;Aachen;+49 253 868451;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0331;Aachen Luxury Hair Lounge #13;Adalbertstraße 54;52062;Aachen;+49 920 344313;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0332;Aachen Premium Coiffeur #14;Krämerstraße 8;52063;Aachen;+49 872 339423;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0333;Aachen Couture Extensions #15;Pontstraße 1;52064;Aachen;+49 620 308510;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0334;Aachen The Art of Hair #16;Adalbertstraße 26;52065;Aachen;+49 524 204670;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0335;Freiburg im Breisgau Haarverlängerung Meister #1;Kaiser-Joseph-Straße 64;79098;Freiburg im Breisgau;+49 967 970742;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0336;Freiburg im Breisgau Haarverlängerung Meister #2;Schusterstraße 80;79099;Freiburg im Breisgau;+49 709 263963;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0337;Freiburg im Breisgau Premium Coiffeur #3;Gerberau 48;79100;Freiburg im Breisgau;+49 825 538953;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0338;Freiburg im Breisgau Couture Extensions #4;Kaiser-Joseph-Straße 146;79101;Freiburg im Breisgau;+49 232 207705;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0339;Freiburg im Breisgau Luxury Hair Lounge #5;Schusterstraße 75;79102;Freiburg im Breisgau;+49 543 771244;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0340;Freiburg im Breisgau Exclusiv Friseur #6;Gerberau 67;79103;Freiburg im Breisgau;+49 662 117102;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0341;Freiburg im Breisgau Luxury Hair Lounge #7;Kaiser-Joseph-Straße 96;79098;Freiburg im Breisgau;+49 655 775410;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0342;Freiburg im Breisgau Luxury Hair Lounge #8;Schusterstraße 116;79099;Freiburg im Breisgau;+49 974 710449;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0343;Freiburg im Breisgau Couture Extensions #9;Gerberau 60;79100;Freiburg im Breisgau;+49 933 565783;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0344;Freiburg im Breisgau Premium Coiffeur #10;Kaiser-Joseph-Straße 114;79101;Freiburg im Breisgau;+49 588 872688;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0345;Freiburg im Breisgau Luxury Hair Lounge #11;Schusterstraße 133;79102;Freiburg im Breisgau;+49 242 986312;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0346;Freiburg im Breisgau The Art of Hair #12;Gerberau 25;79103;Freiburg im Breisgau;+49 744 296997;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0347;Freiburg im Breisgau Premium Coiffeur #13;Kaiser-Joseph-Straße 145;79098;Freiburg im Breisgau;+49 588 796323;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0348;Lübeck Hair Couture #1;Breite Straße 143;23552;Lübeck;+49 606 923988;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0349;Lübeck Luxury Hair Lounge #2;Königstraße 13;23553;Lübeck;+49 379 157117;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0350;Lübeck Couture Extensions #3;Hüxstraße 29;23554;Lübeck;+49 435 288324;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0351;Lübeck Hair Couture #4;Breite Straße 137;23555;Lübeck;+49 698 122752;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0352;Lübeck Premium Coiffeur #5;Königstraße 52;23556;Lübeck;+49 859 207049;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0353;Lübeck Premium Coiffeur #6;Hüxstraße 127;23557;Lübeck;+49 264 650648;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0354;Lübeck Top Hair Studio #7;Breite Straße 82;23552;Lübeck;+49 341 688307;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0355;Lübeck Haarverlängerung Meister #8;Königstraße 106;23553;Lübeck;+49 452 112609;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0356;Lübeck Haarverlängerung Meister #9;Hüxstraße 16;23554;Lübeck;+49 448 718322;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0357;Lübeck Top Hair Studio #10;Breite Straße 75;23555;Lübeck;+49 371 153639;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0358;Kassel The Art of Hair #1;Obere Königsstraße 80;34117;Kassel;+49 583 459114;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0359;Kassel Haarverlängerung Meister #2;Friedrichstraße 34;34118;Kassel;+49 857 669508;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0360;Kassel Luxury Hair Lounge #3;Treppenstraße 58;34119;Kassel;+49 727 210553;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0361;Kassel Haarverlängerung Meister #4;Obere Königsstraße 108;34120;Kassel;+49 297 323552;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0362;Kassel Premium Coiffeur #5;Friedrichstraße 17;34121;Kassel;+49 677 899214;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0363;Kassel Premium Coiffeur #6;Treppenstraße 143;34122;Kassel;+49 913 613681;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0364;Kassel Hair Couture #7;Obere Königsstraße 53;34117;Kassel;+49 262 145198;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0365;Kassel The Art of Hair #8;Friedrichstraße 74;34118;Kassel;+49 941 830816;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0366;Kassel Hair Couture #9;Treppenstraße 27;34119;Kassel;+49 413 237386;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0367;Kassel Haarverlängerung Meister #10;Obere Königsstraße 16;34120;Kassel;+49 385 430622;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0368;Kassel Exclusiv Friseur #11;Friedrichstraße 24;34121;Kassel;+49 717 597465;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0369;Kassel Haarverlängerung Meister #12;Treppenstraße 49;34122;Kassel;+49 465 156088;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0370;Regensburg Top Hair Studio #1;Neupfarrplatz 27;93047;Regensburg;+49 356 364646;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0371;Regensburg Premium Coiffeur #2;Kramgasse 103;93048;Regensburg;+49 812 101694;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0372;Regensburg Exclusiv Friseur #3;Maximilianstraße 18;93049;Regensburg;+49 930 261400;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0373;Regensburg Top Hair Studio #4;Neupfarrplatz 67;93050;Regensburg;+49 646 156509;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0374;Regensburg Luxury Hair Lounge #5;Kramgasse 149;93051;Regensburg;+49 841 369088;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0375;Regensburg The Art of Hair #6;Maximilianstraße 79;93052;Regensburg;+49 276 519405;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0376;Regensburg Exclusiv Friseur #7;Neupfarrplatz 55;93047;Regensburg;+49 464 922106;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
GL-0377;Regensburg Haarverlängerung Meister #8;Kramgasse 73;93048;Regensburg;+49 565 201976;Keratin Bonds, Luxury Hair Extensions & Premium Care;GL - Great Lengths Partner;GL Premium Partner / High-End Ext. & Care
